2022-05-30 15:15:23	2400000000
2022-05-30 18:16:09	2400000000
2022-05-30 21:12:06	2400000000
2022-05-31 01:04:04	2400000000
2022-05-31 03:49:14	2400000000
2022-05-31 06:16:48	2500000000
2022-05-31 09:12:56	2500000000
2022-05-31 12:25:58	2500000000
2022-05-31 15:17:30	2500000000
2022-05-31 18:16:06	2500000000
2022-05-31 21:12:07	2500000000
2022-06-01 01:13:59	2500000000
2022-06-01 04:24:06	2500000000
2022-06-01 06:21:24	2500000000
2022-06-01 09:14:55	2500000000
2022-06-01 12:29:39	2500000000
2022-06-01 15:15:38	2500000000
2022-06-01 18:16:43	2500000000
2022-06-01 21:13:10	2500000000
2022-06-02 01:09:32	2500000000
2022-06-02 04:02:53	2500000000
2022-06-02 09:13:35	2500000000
2022-06-02 12:28:13	2500000000
2022-06-02 15:14:24	2500000000
2022-06-02 18:16:25	2500000000
2022-06-02 21:12:03	2500000000
2022-06-03 00:57:38	2500000000
2022-06-03 03:41:34	2500000000
2022-06-03 06:15:15	2500000000
2022-06-03 09:13:28	2500000000
2022-06-03 12:23:32	2500000000
2022-06-03 15:12:49	2500000000
2022-06-03 18:15:38	2500000000
2022-06-03 21:10:41	2500000000
2022-06-04 00:59:13	2500000000
2022-06-04 03:36:24	2500000000
2022-06-04 06:14:38	2500000000
2022-06-04 09:12:03	2500000000
2022-06-04 12:19:10	2500000000
2022-06-04 15:11:52	2500000000
2022-06-04 18:13:48	2500000000
2022-06-04 21:12:30	2500000000
2022-06-05 01:06:43	2500000000
2022-06-05 03:33:20	2500000000
2022-06-05 06:14:27	2500000000
2022-06-05 09:11:35	2500000000
2022-06-05 12:20:13	2500000000
2022-06-05 15:11:45	2500000000
2022-06-05 18:14:37	2500000000
2022-06-05 21:11:29	2500000000
2022-06-06 01:04:52	2500000000
2022-06-06 03:47:32	2500000000
2022-06-06 06:16:20	2500000000
2022-06-06 09:12:50	2500000000
2022-06-06 12:25:50	2500000000
2022-06-06 15:13:45	2500000000
2022-06-06 18:14:49	2500000000
2022-06-06 21:10:40	2500000000
2022-06-07 01:01:32	2500000000
2022-06-07 03:49:11	2500000000
2022-06-07 06:15:23	2500000000
2022-06-07 09:12:29	2500000000
2022-06-07 12:26:44	2500000000
2022-06-07 15:21:41	2500000000
2022-06-07 18:14:24	2500000000
2022-06-07 21:10:43	2500000000
2022-06-08 01:00:34	2500000000
2022-06-08 03:52:11	2500000000
2022-06-08 06:15:46	2500000000
2022-06-08 09:12:19	2500000000
2022-06-08 12:27:33	2500000000
2022-06-08 15:12:06	2500000000
2022-06-08 18:14:46	2500000000
2022-06-08 21:11:08	2500000000
2022-06-09 01:04:12	2500000000
2022-06-09 03:50:00	2500000000
2022-06-09 06:16:26	2500000000
2022-06-09 09:17:04	2500000000
2022-06-09 12:25:48	2500000000
2022-06-09 15:16:53	2500000000
2022-06-09 18:18:23	2500000000
2022-06-09 21:09:50	2500000000
2022-06-10 01:05:50	2500000000
2022-06-10 03:43:55	2500000000
2022-06-10 06:15:22	2500000000
2022-06-10 09:12:12	2500000000
2022-06-10 12:25:41	2500000000
2022-06-10 15:15:08	2500000000
2022-06-10 18:15:44	2500000000
2022-06-10 21:11:06	2500000000
2022-06-11 00:59:02	2500000000
2022-06-11 03:41:46	2500000000
2022-06-11 06:14:44	2500000000
2022-06-11 09:11:48	2500000000
2022-06-11 12:20:43	2500000000
2022-06-11 15:12:03	2500000000
2022-06-11 18:13:45	2500000000
2022-06-11 21:10:25	2500000000
2022-06-12 01:05:32	2500000000
2022-06-12 03:42:31	2500000000
2022-06-12 06:15:49	2500000000
2022-06-12 09:12:56	2600000000
2022-06-12 12:19:34	2600000000
2022-06-12 15:11:47	2600000000
2022-06-12 18:13:52	2600000000
2022-06-12 21:10:15	2600000000
2022-06-13 01:12:19	2600000000
2022-06-13 03:54:05	2600000000
2022-06-13 06:17:20	2600000000
2022-06-13 09:13:53	2600000000
2022-06-13 12:25:05	2600000000
2022-06-13 15:17:39	2600000000
2022-06-13 18:16:29	2600000000
2022-06-13 21:12:09	2600000000
2022-06-14 01:14:16	2600000000
2022-06-14 04:04:37	2600000000
2022-06-14 06:16:44	2600000000
2022-06-14 09:13:56	2600000000
2022-06-14 12:24:12	2600000000
2022-06-14 15:13:07	2600000000
2022-06-14 18:14:51	2600000000
2022-06-14 21:11:50	2600000000
2022-06-15 01:08:08	2600000000
2022-06-15 03:55:05	2600000000
2022-06-15 06:15:29	2600000000
2022-06-15 09:12:26	2600000000
2022-06-15 12:23:52	2600000000
2022-06-15 15:13:32	2600000000
2022-06-15 18:14:22	2600000000
2022-06-15 21:10:49	2600000000
2022-06-16 01:05:40	2600000000
2022-06-16 03:50:09	2600000000
2022-06-16 09:12:36	2600000000
2022-06-16 12:25:06	2600000000
