2023-01-04 18:14:30	759200
2023-01-04 21:11:24	759300
2023-01-05 00:58:07	759500
2023-01-05 03:11:45	759600
2023-01-05 06:13:50	759700
2023-01-05 09:11:46	759800
2023-01-05 12:21:58	760200
2023-01-05 15:13:18	760700
2023-01-05 18:14:21	761400
2023-01-05 21:10:35	761700
2023-01-06 00:57:44	762100
2023-01-06 03:13:48	762200
2023-01-06 06:14:55	762400
2023-01-06 09:11:52	762500
2023-01-06 12:21:28	762600
2023-01-06 15:12:36	762600
2023-01-06 18:14:04	762700
2023-01-06 21:09:48	762800
2023-01-07 00:55:28	763000
2023-01-07 03:11:48	763000
2023-01-07 06:12:53	764100
2023-01-07 09:10:16	764200
2023-01-07 12:18:40	764300
2023-01-07 15:10:49	764400
2023-01-07 18:13:22	764500
2023-01-07 21:09:58	764500
2023-01-08 01:01:23	764700
2023-01-08 03:12:59	764800
2023-01-08 06:13:24	764900
2023-01-08 09:10:21	764900
2023-01-08 12:19:56	765000
2023-01-08 15:11:11	765100
2023-01-08 18:12:39	765200
2023-01-08 21:09:39	765300
2023-01-09 00:56:45	765500
2023-01-09 03:12:07	765600
